id,name,symbol,price,market_cap,percent_change_24h,volume_24h,extraction_timestamp,market_cap_category
3077,VeChain,VET,0.03242538744817538,2625971337.670662,-0.87761376,87277352.82741697,2024-11-21 17:51:29.217999,Medium
7278,Aave,AAVE,167.63869463944354,2511247444.149049,4.06320121,322016192.0727183,2024-11-21 17:51:29.217999,Medium
3794,Cosmos,ATOM,6.393087675654722,2499276641.584289,-0.80976714,354320378.6255788,2024-11-21 17:51:29.217999,Medium
10804,FLOKI,FLOKI,0.00025832419583156395,2481199223.7769413,6.80594092,1581963469.6128848,2024-11-21 17:51:29.217999,Medium
7226,Injective,INJ,24.541561064675523,2425884717.970605,0.19765227,215095602.1742386,2024-11-21 17:51:29.217999,Medium
22861,Celestia,TIA,5.351306873313253,2274068275.518238,4.64536042,231094066.421516,2024-11-21 17:51:29.217999,Medium
26081,First Digital USD,FDUSD,0.9981671657252051,2273918700.5483236,-0.13048712,10802460540.38119,2024-11-21 17:51:29.217999,Medium
10603,Immutable,IMX,1.3570266987593764,2266572024.3590336,2.31417767,109242515.89097878,2024-11-21 17:51:29.217999,Medium
6719,The Graph,GRT,0.22253196331875058,2124853463.5455453,-4.57228345,149911887.2132133,2024-11-21 17:51:29.217999,Medium
23149,Sei,SEI,0.49144753803174923,2088447266.6636052,0.82826742,386257863.3938922,2024-11-21 17:51:29.217999,Medium
3513,Fantom,FTM,0.7242161525821083,2030437633.830241,4.25169046,346186404.1604223,2024-11-21 17:51:29.217999,Medium
11092,Bitget Token,BGB,1.4350200879278046,2009028123.0989263,6.12879238,42206841.72161951,2024-11-21 17:51:29.217999,Medium
4157,THORChain,RUNE,5.362840534440869,1817356279.1381307,1.92901195,418464566.7678136,2024-11-21 17:51:29.217999,Medium
4030,Algorand,ALGO,0.2089435410297608,1730053611.8221483,-6.59720932,238925160.25617966,2024-11-21 17:51:29.217999,Medium
8526,Raydium,RAY,5.8344712415570665,1697416150.2275624,3.36086006,165170958.41796532,2024-11-21 17:51:29.217999,Medium
2416,Theta Network,THETA,1.6837438939967757,1683743893.9967756,-0.24635121,65330272.32710838,2024-11-21 17:51:29.217999,Medium
30171,Ethena,ENA,0.5905274198168192,1678389651.0106158,9.39349716,320771492.28458065,2024-11-21 17:51:29.217999,Medium
29743,Brett (Based),BRETT,0.16733959187223493,1658374913.6966689,-3.84270985,118082550.72370902,2024-11-21 17:51:29.217999,Medium
28782,Popcat (SOL),POPCAT,1.601205613057321,1569138563.8271782,-4.32492321,166748558.5397912,2024-11-21 17:51:29.217999,Medium
13502,Worldcoin,WLD,2.264788817819774,1542370974.2239573,2.17884361,527222880.7771863,2024-11-21 17:51:29.217999,Medium
28177,Pyth Network,PYTH,0.41354876899913484,1499109650.267337,-1.09146634,202653778.50051987,2024-11-21 17:51:29.217999,Medium
29210,Jupiter,JUP,1.10528832433186,1492139237.848011,-0.68222349,169567321.29062736,2024-11-21 17:51:29.217999,Medium
33788,Peanut the Squirrel,PNUT,1.4696121250885918,1469398891.318276,-7.86694973,1861673119.1796432,2024-11-21 17:51:29.217999,Medium
1518,Maker,MKR,1604.4983483644123,1415082948.9584103,4.99513136,147471148.48108345,2024-11-21 17:51:29.217999,Medium
21159,Ondo,ONDO,1.0094873775818953,1402945014.8141584,0.16226523,218386724.61661142,2024-11-21 17:51:29.217999,Medium
3602,Bitcoin SV,BSV,69.9960364548824,1385005886.1547961,0.82781416,202763462.9557619,2024-11-21 17:51:29.217999,Medium
2087,KuCoin Token,KCS,11.130022823394661,1338464425.1214445,1.41935456,1696549.12903882,2024-11-21 17:51:29.217999,Medium
5632,Arweave,AR,18.28225223503119,1200274943.2638092,1.17863704,158610346.92715108,2024-11-21 17:51:29.217999,Medium
8000,Lido DAO,LDO,1.2406602311659263,1111288612.525721,6.0372852,200378513.77503777,2024-11-21 17:51:29.217999,Medium
33440,Goatseus Maximus,GOAT,1.0957140006162849,1095710376.6195216,2.49254784,400190168.2232924,2024-11-21 17:51:29.217999,Medium
16086,BitTorrent [New],BTT,1.1291358403919585e-06,1093281744.8310285,3.16098228,67887900.15835236,2024-11-21 17:51:29.217999,Medium
28298,Beam,BEAM,0.022052284169490902,1090838380.6419573,-2.12333607,43626397.60024241,2024-11-21 17:51:29.217999,Medium
4558,Flow,FLOW,0.7040250778911703,1088569615.2403898,0.59402498,78908300.14250456,2024-11-21 17:51:29.217999,Medium
22691,Starknet,STRK,0.5177166596518196,1086922868.5180602,8.68437038,216859423.33750603,2024-11-21 17:51:29.217999,Medium
27659,Mog Coin,MOG,2.7076364203915817e-06,1057514859.1928294,17.80119835,106947301.26122557,2024-11-21 17:51:29.217999,Medium
7950,Flare,FLR,0.020072027381513764,1057341462.9398556,-0.32542915,18282125.55685949,2024-11-21 17:51:29.217999,Medium
3890,Polygon,MATIC,0.451420862651456,1054540551.7692767,-0.74265709,10050658.87750402,2024-11-21 17:51:29.217999,Medium
3155,Quant,QNT,87.22456039485505,1053039264.8122616,-0.24023224,47036979.10100211,2024-11-21 17:51:29.217999,Medium
7080,Gala,GALA,0.029292226729370284,1051126548.2760166,0.07810172,213546481.36632025,2024-11-21 17:51:29.217999,Medium
2011,Tezos,XTZ,1.0316317070386998,1045847483.3057809,-6.13482413,159847859.79659933,2024-11-21 17:51:29.217999,Medium
8425,JasmyCoin,JASMY,0.020703544221796922,1022651560.1519251,-0.97566057,138959477.12885767,2024-11-21 17:51:29.217999,Medium
1765,EOS,EOS,0.6560835663740529,1003017068.6066163,0.09924047,218221318.8707449,2024-11-21 17:51:29.217999,Medium
5665,Helium,HNT,5.759185982210877,981780713.5778815,-1.35339554,19434902.82431395,2024-11-21 17:51:29.217999,Small
7431,Akash Network,AKT,3.7656454880914754,934956282.4229321,-6.49405319,48785740.48968463,2024-11-21 17:51:29.217999,Small
1376,Neo,NEO,13.037782402908388,919669929.5335287,2.47697819,92981117.32208683,2024-11-21 17:51:29.217999,Small
30126,cat in a dogs world,MEW,0.01033104302787484,918314935.8019137,-3.61198786,187567933.94508675,2024-11-21 17:51:29.217999,Small
29270,Aerodrome Finance,AERO,1.3070805206122578,910560749.3302108,0.96886495,38541125.9891502,2024-11-21 17:51:29.217999,Small
6783,Axie Infinity,AXS,5.785230785501919,889161898.4241604,1.59033236,89230605.16486485,2024-11-21 17:51:29.217999,Small
9104,AIOZ Network,AIOZ,0.7797651537732084,887294182.0047419,-7.19084532,29286482.78098248,2024-11-21 17:51:29.217999,Small
23254,Core,CORE,0.96086192335646,885906762.3129544,1.45974966,52389914.5949433,2024-11-21 17:51:29.217999,Small
10791,eCash,XEC,4.4602970807897136e-05,882575220.9796225,-0.64225573,168883396.01619104,2024-11-21 17:51:29.217999,Small
4269,GateToken,GT,9.915874424175104,880252141.5263091,1.27147632,6014052.91867064,2024-11-21 17:51:29.217999,Small
32880,Kaia,KAIA,0.14867520506660925,873454883.6114807,3.26245835,29706750.84676241,2024-11-21 17:51:29.217999,Small
18876,ApeCoin,APE,1.158493118948777,871941601.0938723,5.11490534,262611353.64453766,2024-11-21 17:51:29.217999,Small
9481,Pendle,PENDLE,5.286344824892066,866426659.7652979,3.98363486,90807128.69284545,2024-11-21 17:51:29.217999,Small
32521,Neiro (First Neiro On Ethereum),NEIRO,0.0020443004716605775,859995420.8788097,7.56929746,852001079.5866486,2024-11-21 17:51:29.217999,Small
